timestamp,cycle_id,phase_name,target_flow_lpm,target_pressure_bar,ram_position_mm
100.17,2,main_extrusion_stroke,362.42,229.16,631.4
100.27,2,main_extrusion_stroke,361.88,223.11,633.3
100.37,2,main_extrusion_stroke,360.51,231.71,635.3
100.47,2,main_extrusion_stroke,359.33,227.2,637.3
100.57,2,main_extrusion_stroke,363.85,223.39,639.2
100.67,2,main_extrusion_stroke,352.42,231.19,641.2
100.77,2,main_extrusion_stroke,355.63,228.97,643.1
100.87,2,main_extrusion_stroke,359.54,222.1,645.1
100.97,2,main_extrusion_stroke,359.22,232.49,647.1
101.07,2,main_extrusion_stroke,347.63,228.33,649.0
101.17,2,main_extrusion_stroke,351.23,225.74,651.0
101.27,2,main_extrusion_stroke,357.07,231.09,652.9
101.37,2,main_extrusion_stroke,352.82,225.83,654.9
101.47,2,main_extrusion_stroke,350.73,224.92,656.9
101.57,2,main_extrusion_stroke,348.24,222.46,658.8
101.67,2,main_extrusion_stroke,346.73,226.55,660.8
101.77,2,main_extrusion_stroke,348.57,225.93,662.7
101.87,2,main_extrusion_stroke,345.57,224.07,664.7
101.97,2,main_extrusion_stroke,345.56,221.0,666.7
102.07,2,main_extrusion_stroke,345.2,223.97,668.6
102.17,2,main_extrusion_stroke,341.33,223.02,670.6
102.27,2,main_extrusion_stroke,345.33,218.34,672.5
102.37,2,main_extrusion_stroke,354.02,217.61,674.5
102.48,2,main_extrusion_stroke,334.41,224.49,676.5
102.58,2,main_extrusion_stroke,341.97,213.15,678.4
102.68,2,main_extrusion_stroke,336.51,222.73,680.4
102.78,2,main_extrusion_stroke,339.64,220.08,682.4
102.88,2,main_extrusion_stroke,335.3,226.08,684.3
102.98,2,main_extrusion_stroke,335.94,219.53,686.3
103.08,2,main_extrusion_stroke,335.37,223.31,688.2
103.18,2,main_extrusion_stroke,329.21,219.36,690.2
103.28,2,main_extrusion_stroke,330.75,220.9,692.2
103.38,2,main_extrusion_stroke,314.62,222.83,694.1
103.48,2,main_extrusion_stroke,328.14,218.38,696.1
103.58,2,main_extrusion_stroke,321.06,223.24,698.0
103.68,2,main_extrusion_stroke,321.64,216.02,700.0
103.78,2,main_extrusion_stroke,310.23,220.28,702.0
103.88,2,main_extrusion_stroke,309.57,222.23,703.9
103.98,2,main_extrusion_stroke,311.25,221.06,705.9
104.08,2,main_extrusion_stroke,308.38,225.2,707.8
104.18,2,main_extrusion_stroke,307.35,215.57,709.8
104.28,2,main_extrusion_stroke,308.34,213.17,711.8
104.38,2,main_extrusion_stroke,294.72,214.26,713.7
104.48,2,main_extrusion_stroke,303.45,219.8,715.7
104.58,2,main_extrusion_stroke,297.37,218.98,717.6
104.68,2,main_extrusion_stroke,294.3,217.35,719.6
104.78,2,main_extrusion_stroke,287.0,212.81,721.6
104.88,2,main_extrusion_stroke,292.68,219.17,723.5
104.98,2,main_extrusion_stroke,278.79,211.95,725.5
105.08,2,main_extrusion_stroke,288.82,220.04,727.5
105.18,2,main_extrusion_stroke,278.03,225.74,729.4
105.28,2,main_extrusion_stroke,281.99,216.77,731.4
105.38,2,main_extrusion_stroke,279.08,217.27,733.3
105.48,2,main_extrusion_stroke,282.01,213.26,735.3
105.58,2,main_extrusion_stroke,274.4,208.39,737.3
105.68,2,main_extrusion_stroke,270.11,212.37,739.2
105.78,2,main_extrusion_stroke,268.64,210.4,741.2
105.88,2,main_extrusion_stroke,273.54,208.91,743.1
105.98,2,main_extrusion_stroke,268.37,219.75,745.1
106.08,2,main_extrusion_stroke,262.46,214.43,747.1
106.18,2,main_extrusion_stroke,260.83,214.55,749.0
106.28,2,main_extrusion_stroke,253.29,211.89,751.0
106.38,2,main_extrusion_stroke,258.89,212.12,752.9
106.48,2,main_extrusion_stroke,248.07,215.85,754.9
106.58,2,main_extrusion_stroke,255.9,212.11,756.9
106.69,2,main_extrusion_stroke,251.18,213.83,758.8
106.79,2,main_extrusion_stroke,257.99,211.03,760.8
106.89,2,main_extrusion_stroke,241.82,210.27,762.7
106.99,2,main_extrusion_stroke,243.59,206.29,764.7
107.09,2,main_extrusion_stroke,248.97,204.04,766.7
107.19,2,main_extrusion_stroke,244.32,209.8,768.6
107.29,2,main_extrusion_stroke,234.55,210.66,770.6
107.39,2,main_extrusion_stroke,236.01,205.71,772.5
107.49,2,main_extrusion_stroke,232.9,209.84,774.5
107.59,2,main_extrusion_stroke,231.79,209.9,776.5
107.69,2,main_extrusion_stroke,225.65,201.91,778.4
107.79,2,main_extrusion_stroke,225.86,206.01,780.4
107.89,2,main_extrusion_stroke,217.61,210.38,782.4
107.99,2,main_extrusion_stroke,222.32,210.06,784.3
108.09,2,main_extrusion_stroke,221.36,204.42,786.3
108.19,2,main_extrusion_stroke,216.42,208.76,788.2
108.29,2,main_extrusion_stroke,208.65,211.53,790.2
108.39,2,main_extrusion_stroke,216.84,210.42,792.2
108.49,2,main_extrusion_stroke,212.12,207.12,794.1
108.59,2,main_extrusion_stroke,205.54,205.56,796.1
108.69,2,main_extrusion_stroke,205.1,204.75,798.0
108.79,2,main_extrusion_stroke,198.0,208.34,800.0
108.89,2,inter_billet_dwell,0.0,21.26,800.0
108.99,2,inter_billet_dwell,0.0,20.26,800.0
109.09,2,inter_billet_dwell,0.0,21.64,800.0
109.19,2,inter_billet_dwell,0.0,20.19,800.0
109.3,2,inter_billet_dwell,0.0,21.57,800.0
109.4,2,inter_billet_dwell,0.0,21.74,800.0
109.5,2,inter_billet_dwell,0.0,18.39,800.0
109.6,2,inter_billet_dwell,0.0,16.38,800.0
109.7,2,inter_billet_dwell,0.0,23.09,800.0
109.8,2,inter_billet_dwell,0.0,20.51,800.0
109.9,2,inter_billet_dwell,0.0,16.57,800.0
110.0,2,inter_billet_dwell,0.0,18.57,800.0
110.11,2,inter_billet_dwell,0.0,21.54,800.0
110.21,2,inter_billet_dwell,0.0,19.44,800.0
110.31,2,inter_billet_dwell,0.0,18.98,800.0
110.41,2,inter_billet_dwell,0.0,22.8,800.0
110.51,2,inter_billet_dwell,0.0,17.91,800.0
110.61,2,inter_billet_dwell,0.0,18.4,800.0
110.71,2,inter_billet_dwell,0.0,20.42,800.0
110.81,2,inter_billet_dwell,0.0,20.78,800.0
110.92,2,inter_billet_dwell,0.0,20.99,800.0
111.02,2,inter_billet_dwell,0.0,21.82,800.0
111.12,2,inter_billet_dwell,0.0,20.4,800.0
111.22,2,inter_billet_dwell,0.0,20.98,800.0
111.32,2,inter_billet_dwell,0.0,19.48,800.0
111.42,2,inter_billet_dwell,0.0,20.13,800.0
111.52,2,inter_billet_dwell,0.0,20.22,800.0
111.63,2,inter_billet_dwell,0.0,20.43,800.0
111.73,2,inter_billet_dwell,0.0,21.55,800.0
111.83,2,inter_billet_dwell,0.0,21.11,800.0
111.93,2,inter_billet_dwell,0.0,20.09,800.0
112.03,2,inter_billet_dwell,0.0,18.38,800.0
112.13,2,inter_billet_dwell,0.0,20.14,800.0
112.23,2,inter_billet_dwell,0.0,19.94,800.0
112.33,2,inter_billet_dwell,0.0,20.39,800.0
112.44,2,inter_billet_dwell,0.0,24.41,800.0
112.54,2,inter_billet_dwell,0.0,18.95,800.0
112.64,2,inter_billet_dwell,0.0,20.84,800.0
112.74,2,inter_billet_dwell,0.0,22.14,800.0
112.84,2,inter_billet_dwell,0.0,20.2,800.0
112.94,2,inter_billet_dwell,0.0,24.68,800.0
113.04,2,inter_billet_dwell,0.0,19.24,800.0
113.14,2,inter_billet_dwell,0.0,20.65,800.0
113.25,2,inter_billet_dwell,0.0,18.4,800.0
113.35,2,inter_billet_dwell,0.0,19.3,800.0
113.45,2,inter_billet_dwell,0.0,20.5,800.0
113.55,2,inter_billet_dwell,0.0,21.69,800.0
113.65,2,inter_billet_dwell,0.0,20.64,800.0
113.75,2,inter_billet_dwell,0.0,22.52,800.0
113.85,2,inter_billet_dwell,0.0,19.81,800.0
113.96,2,inter_billet_dwell,0.0,19.34,800.0
114.06,2,inter_billet_dwell,0.0,25.41,800.0
114.16,2,inter_billet_dwell,0.0,20.79,800.0
114.26,2,inter_billet_dwell,0.0,18.56,800.0
114.36,2,inter_billet_dwell,0.0,18.61,800.0
114.46,2,inter_billet_dwell,0.0,18.11,800.0
114.56,2,inter_billet_dwell,0.0,21.87,800.0
114.66,2,inter_billet_dwell,0.0,19.27,800.0
114.77,2,inter_billet_dwell,0.0,20.25,800.0
114.87,2,inter_billet_dwell,0.0,19.87,800.0
114.97,2,inter_billet_dwell,0.0,21.46,800.0
115.07,2,inter_billet_dwell,0.0,18.31,800.0
115.17,2,inter_billet_dwell,0.0,17.85,800.0
115.27,2,inter_billet_dwell,0.0,20.45,800.0
115.37,2,inter_billet_dwell,0.0,21.2,800.0
115.47,2,inter_billet_dwell,0.0,20.67,800.0
115.58,2,inter_billet_dwell,0.0,18.38,800.0
115.68,2,inter_billet_dwell,0.0,21.35,800.0
115.78,2,inter_billet_dwell,0.0,18.51,800.0
115.88,2,inter_billet_dwell,0.0,18.96,800.0
115.98,2,inter_billet_dwell,0.0,18.11,800.0
116.08,2,inter_billet_dwell,0.0,22.6,800.0
116.18,2,inter_billet_dwell,0.0,21.27,800.0
116.29,2,inter_billet_dwell,0.0,21.21,800.0
116.39,2,inter_billet_dwell,0.0,22.49,800.0
116.49,2,inter_billet_dwell,0.0,25.63,800.0
116.59,3,decompression,43.15,280.35,0.0
116.7,3,decompression,43.46,255.54,0.0
116.81,3,decompression,42.87,235.16,0.0
116.92,3,decompression,42.31,212.39,0.0
117.03,3,decompression,44.25,193.36,0.0
117.14,3,decompression,41.96,171.48,0.0
117.25,3,decompression,45.84,149.3,0.0
117.36,3,decompression,45.13,131.35,0.0
117.47,3,decompression,46.2,107.49,0.0
117.58,3,decompression,46.27,86.09,0.0
117.7,3,decompression,46.51,61.94,0.0
117.81,3,decompression,44.07,40.17,0.0
117.92,3,decompression,50.3,20.06,0.0
118.02,3,container_shift_open,170.36,61.16,0.0
118.12,3,container_shift_open,174.55,64.37,0.0
118.23,3,container_shift_open,175.04,60.55,0.0
118.33,3,container_shift_open,174.46,60.97,0.0
118.43,3,container_shift_open,172.97,57.84,0.0
118.54,3,container_shift_open,173.65,57.43,0.0
118.64,3,container_shift_open,174.56,63.17,0.0
118.75,3,container_shift_open,175.23,58.15,0.0
118.85,3,container_shift_open,176.51,57.91,0.0
118.96,3,container_shift_open,177.7,59.92,0.0
119.06,3,container_shift_open,174.26,59.82,0.0
119.16,3,container_shift_open,173.86,58.19,0.0
119.27,3,container_shift_open,176.09,59.39,0.0
119.37,3,container_shift_open,176.53,62.46,0.0
119.48,3,container_shift_open,173.91,58.39,0.0
119.58,3,container_shift_open,176.98,57.21,0.0
119.69,3,container_shift_open,177.45,61.89,0.0
119.79,3,container_shift_open,178.23,60.98,0.0
119.9,3,container_shift_open,179.45,58.76,0.0
120.0,3,container_shift_open,172.83,56.84,0.0
120.1,3,container_shift_open,175.03,58.51,0.0
120.21,3,container_shift_open,175.03,59.89,0.0
120.31,3,container_shift_open,174.75,62.33,0.0
120.42,3,container_shift_open,173.38,57.93,0.0
120.52,3,container_shift_open,171.29,59.83,0.0
120.63,3,container_shift_open,175.23,61.35,0.0
120.73,3,container_shift_open,173.08,55.24,0.0
120.83,3,container_shift_open,175.21,62.07,0.0
120.94,3,container_shift_open,173.01,57.64,0.0
121.04,3,container_shift_open,172.25,60.66,0.0
121.15,3,container_shift_open,175.59,60.49,0.0
121.25,3,container_shift_open,175.38,62.17,0.0
121.35,3,shear_stroke,129.06,210.55,0.0
121.46,3,shear_stroke,133.04,210.92,0.0
121.56,3,shear_stroke,135.35,210.73,0.0
121.66,3,shear_stroke,134.51,211.39,0.0
121.77,3,shear_stroke,136.19,214.55,0.0
121.87,3,shear_stroke,136.97,211.94,0.0
121.97,3,shear_stroke,136.52,206.84,0.0
122.08,3,shear_stroke,134.46,210.89,0.0
122.18,3,shear_stroke,130.38,212.28,0.0
122.29,3,shear_stroke,133.86,212.41,0.0
122.39,3,shear_stroke,136.04,209.15,0.0
122.49,3,shear_stroke,132.27,212.33,0.0
122.6,3,shear_stroke,136.58,211.86,0.0
122.7,3,shear_stroke,137.27,215.15,0.0
122.8,3,shear_stroke,135.32,208.5,0.0
122.91,3,shear_stroke,127.34,208.99,0.0
123.01,3,shear_stroke,131.8,209.39,0.0
123.12,3,shear_stroke,139.72,209.02,0.0
123.22,3,shear_stroke,133.63,208.22,0.0
123.32,3,shear_stroke,130.04,204.47,0.0
123.43,3,shear_stroke,138.09,209.13,0.0
123.53,3,shear_stroke,135.03,210.74,0.0
123.63,3,shear_stroke,137.76,209.01,0.0
123.73,3,die_slide_shift,80.03,50.34,0.0
123.84,3,die_slide_shift,83.23,52.0,0.0
123.94,3,die_slide_shift,80.65,48.2,0.0
124.05,3,die_slide_shift,82.07,46.89,0.0
124.15,3,die_slide_shift,80.7,50.52,0.0
124.26,3,die_slide_shift,83.42,49.93,0.0
124.36,3,die_slide_shift,80.14,49.02,0.0
124.47,3,die_slide_shift,81.24,50.17,0.0
124.57,3,die_slide_shift,80.92,55.53,0.0
124.67,3,die_slide_shift,79.28,51.67,0.0
124.78,3,die_slide_shift,81.01,52.1,0.0
124.88,3,die_slide_shift,85.59,51.69,0.0
124.99,3,die_slide_shift,79.32,52.96,0.0
125.09,3,die_slide_shift,81.05,49.62,0.0
125.2,3,die_slide_shift,83.14,45.89,0.0
125.3,3,die_slide_shift,82.85,49.62,0.0
125.41,3,die_slide_shift,80.03,51.62,0.0
125.51,3,die_slide_shift,74.04,48.06,0.0
125.62,3,die_slide_shift,81.29,49.65,0.0
125.72,3,die_slide_shift,74.45,48.62,0.0
125.82,3,die_slide_shift,83.67,53.0,0.0
125.92,3,billet_load_and_seal,161.63,21.08,0.0
126.03,3,billet_load_and_seal,161.55,28.85,0.0
126.13,3,billet_load_and_seal,159.91,26.55,0.0
126.23,3,billet_load_and_seal,160.49,32.93,0.0
126.33,3,billet_load_and_seal,157.04,32.97,0.0
126.44,3,billet_load_and_seal,154.53,34.86,0.0
126.54,3,billet_load_and_seal,160.38,38.73,0.0
126.64,3,billet_load_and_seal,160.81,41.68,0.0
126.74,3,billet_load_and_seal,163.02,43.2,0.0
126.84,3,billet_load_and_seal,163.93,48.1,0.0
126.95,3,billet_load_and_seal,163.92,48.47,0.0
127.05,3,billet_load_and_seal,157.5,53.76,0.0
127.15,3,billet_load_and_seal,159.12,54.79,0.0
127.25,3,billet_load_and_seal,161.2,55.27,0.0
127.36,3,billet_load_and_seal,166.33,57.37,0.0
127.46,3,billet_load_and_seal,163.7,58.24,0.0
127.56,3,billet_load_and_seal,162.8,64.56,0.0
127.66,3,billet_load_and_seal,159.03,65.7,0.0
127.76,3,billet_load_and_seal,157.79,64.1,0.0
127.87,3,billet_load_and_seal,161.97,70.21,0.0
127.97,3,billet_load_and_seal,157.25,71.92,0.0
128.07,3,billet_load_and_seal,159.4,79.31,0.0
128.17,3,billet_load_and_seal,159.71,75.18,0.0
128.28,3,billet_load_and_seal,163.98,78.14,0.0
128.38,3,billet_load_and_seal,159.11,85.68,0.0
128.48,3,billet_load_and_seal,153.9,88.61,0.0
128.58,3,billet_load_and_seal,161.26,86.84,0.0
128.68,3,billet_load_and_seal,158.25,89.51,0.0
128.79,3,billet_load_and_seal,160.11,94.44,0.0
128.89,3,billet_load_and_seal,159.78,90.99,0.0
128.99,3,billet_load_and_seal,159.32,94.35,0.0
129.09,3,billet_load_and_seal,161.98,99.95,0.0
129.2,3,billet_load_and_seal,156.17,106.05,0.0
129.3,3,billet_load_and_seal,158.71,104.51,0.0
129.4,3,billet_load_and_seal,161.71,108.02,0.0
129.5,3,billet_load_and_seal,158.46,112.52,0.0
129.61,3,billet_load_and_seal,155.98,116.91,0.0
129.71,3,billet_load_and_seal,161.67,113.97,0.0
129.81,3,billet_load_and_seal,162.81,117.53,0.0
129.91,3,billet_load_and_seal,159.89,123.64,0.0
130.01,3,main_extrusion_stroke,243.31,183.19,0.0
130.11,3,main_extrusion_stroke,245.41,189.91,2.3
130.21,3,main_extrusion_stroke,260.17,194.55,4.6
130.31,3,main_extrusion_stroke,269.07,194.82,6.9
130.41,3,main_extrusion_stroke,276.49,196.46,9.2
130.51,3,main_extrusion_stroke,286.67,198.83,11.5
130.61,3,main_extrusion_stroke,301.99,201.25,13.8
130.71,3,main_extrusion_stroke,315.15,202.08,16.0
130.81,3,main_extrusion_stroke,320.93,205.19,18.3
130.91,3,main_extrusion_stroke,332.01,214.6,20.6
131.01,3,main_extrusion_stroke,344.29,211.7,22.9
131.11,3,main_extrusion_stroke,348.4,211.98,25.2
131.21,3,main_extrusion_stroke,365.53,215.58,27.5
131.31,3,main_extrusion_stroke,376.13,223.9,29.8
131.41,3,main_extrusion_stroke,393.55,225.07,32.1
131.51,3,main_extrusion_stroke,391.91,227.33,34.4
131.61,3,main_extrusion_stroke,401.86,227.12,36.7
131.71,3,main_extrusion_stroke,417.05,232.69,39.0
131.81,3,main_extrusion_stroke,427.53,231.08,41.3
131.91,3,main_extrusion_stroke,432.39,235.09,43.6
132.01,3,main_extrusion_stroke,443.2,242.05,45.8
132.12,3,main_extrusion_stroke,457.26,244.37,48.1
132.22,3,main_extrusion_stroke,462.07,240.53,50.4
132.32,3,main_extrusion_stroke,474.02,243.63,52.7
132.42,3,main_extrusion_stroke,486.3,249.66,55.0
132.52,3,main_extrusion_stroke,500.2,257.98,57.3
132.62,3,main_extrusion_stroke,504.08,247.89,59.6
132.72,3,main_extrusion_stroke,509.41,258.23,61.9
132.82,3,main_extrusion_stroke,519.4,255.1,64.2
132.92,3,main_extrusion_stroke,532.31,260.35,66.5
133.02,3,main_extrusion_stroke,542.37,263.95,68.8
133.12,3,main_extrusion_stroke,557.29,266.41,71.1
133.22,3,main_extrusion_stroke,563.43,268.67,73.4
133.32,3,main_extrusion_stroke,575.66,273.23,75.6
133.42,3,main_extrusion_stroke,585.65,273.98,77.9
133.52,3,main_extrusion_stroke,596.14,273.4,80.2
133.62,3,main_extrusion_stroke,602.21,283.9,82.5
133.72,3,main_extrusion_stroke,598.58,286.47,84.8
133.82,3,main_extrusion_stroke,595.01,289.44,87.1
133.92,3,main_extrusion_stroke,592.11,283.75,89.4
134.02,3,main_extrusion_stroke,591.24,292.85,91.7
134.12,3,main_extrusion_stroke,593.3,296.83,94.0
134.22,3,main_extrusion_stroke,593.34,293.16,96.3
134.32,3,main_extrusion_stroke,586.39,296.5,98.6
134.42,3,main_extrusion_stroke,589.18,295.77,100.9
134.52,3,main_extrusion_stroke,579.92,302.33,103.2
134.62,3,main_extrusion_stroke,587.91,302.33,105.4
134.72,3,main_extrusion_stroke,589.12,289.47,107.7
134.82,3,main_extrusion_stroke,583.97,303.73,110.0
134.92,3,main_extrusion_stroke,591.37,291.51,112.3
135.02,3,main_extrusion_stroke,579.59,297.85,114.6
135.12,3,main_extrusion_stroke,583.0,297.52,116.9
135.22,3,main_extrusion_stroke,581.0,290.35,119.2
135.32,3,main_extrusion_stroke,579.76,295.26,121.5
135.42,3,main_extrusion_stroke,578.72,292.87,123.8
135.52,3,main_extrusion_stroke,578.62,294.89,126.1
135.62,3,main_extrusion_stroke,580.59,293.46,128.4
135.72,3,main_extrusion_stroke,581.73,296.55,130.7
135.82,3,main_extrusion_stroke,575.22,292.33,133.0
135.92,3,main_extrusion_stroke,577.51,291.19,135.2
136.02,3,main_extrusion_stroke,570.45,295.32,137.5
136.12,3,main_extrusion_stroke,575.34,293.22,139.8
136.22,3,main_extrusion_stroke,568.24,293.46,142.1
136.32,3,main_extrusion_stroke,574.67,288.28,144.4
136.42,3,main_extrusion_stroke,578.16,286.65,146.7
136.52,3,main_extrusion_stroke,567.84,288.03,149.0
136.62,3,main_extrusion_stroke,558.58,287.55,151.3
136.72,3,main_extrusion_stroke,564.17,292.18,153.6
136.82,3,main_extrusion_stroke,570.3,292.55,155.9
136.92,3,main_extrusion_stroke,566.6,288.3,158.2
137.02,3,main_extrusion_stroke,564.4,293.56,160.5
137.12,3,main_extrusion_stroke,566.45,293.05,162.8
137.22,3,main_extrusion_stroke,563.37,288.82,165.0
137.32,3,main_extrusion_stroke,565.32,284.79,167.3
137.42,3,main_extrusion_stroke,563.14,292.89,169.6
137.52,3,main_extrusion_stroke,564.56,286.87,171.9
137.62,3,main_extrusion_stroke,558.92,287.23,174.2
137.72,3,main_extrusion_stroke,560.12,285.31,176.5
137.82,3,main_extrusion_stroke,554.29,283.09,178.8
137.92,3,main_extrusion_stroke,552.13,280.77,181.1
138.02,3,main_extrusion_stroke,560.37,287.83,183.4
138.12,3,main_extrusion_stroke,553.43,282.58,185.7
138.22,3,main_extrusion_stroke,554.79,295.74,188.0
138.33,3,main_extrusion_stroke,551.08,280.94,190.3
138.43,3,main_extrusion_stroke,547.26,280.04,192.6
138.53,3,main_extrusion_stroke,548.66,285.94,194.8
138.63,3,main_extrusion_stroke,553.38,289.21,197.1
138.73,3,main_extrusion_stroke,548.87,283.79,199.4
138.83,3,main_extrusion_stroke,538.81,285.27,201.7
138.93,3,main_extrusion_stroke,543.81,276.52,204.0
139.03,3,main_extrusion_stroke,550.82,280.31,206.3
139.13,3,main_extrusion_stroke,541.85,278.63,208.6
139.23,3,main_extrusion_stroke,534.52,275.46,210.9
139.33,3,main_extrusion_stroke,548.3,282.21,213.2
139.43,3,main_extrusion_stroke,542.48,273.66,215.5
139.53,3,main_extrusion_stroke,538.48,276.59,217.8
139.63,3,main_extrusion_stroke,536.29,279.04,220.1
139.73,3,main_extrusion_stroke,541.12,277.72,222.3
139.83,3,main_extrusion_stroke,533.64,281.72,224.6
139.93,3,main_extrusion_stroke,539.41,281.11,226.9
140.03,3,main_extrusion_stroke,536.0,282.88,229.2
140.13,3,main_extrusion_stroke,533.83,282.09,231.5
140.23,3,main_extrusion_stroke,532.44,283.16,233.8
140.33,3,main_extrusion_stroke,530.18,278.86,236.1
140.43,3,main_extrusion_stroke,534.07,279.64,238.4
140.53,3,main_extrusion_stroke,525.44,280.07,240.7
140.63,3,main_extrusion_stroke,521.43,278.48,243.0
140.73,3,main_extrusion_stroke,529.39,276.31,245.3
140.83,3,main_extrusion_stroke,528.47,276.24,247.6
140.93,3,main_extrusion_stroke,526.88,274.25,249.9
141.03,3,main_extrusion_stroke,525.61,278.29,252.1
141.13,3,main_extrusion_stroke,521.71,276.19,254.4
141.23,3,main_extrusion_stroke,525.15,273.91,256.7
141.33,3,main_extrusion_stroke,520.84,273.62,259.0
141.43,3,main_extrusion_stroke,518.08,271.41,261.3
141.53,3,main_extrusion_stroke,517.8,278.77,263.6
141.63,3,main_extrusion_stroke,526.14,275.33,265.9
141.73,3,main_extrusion_stroke,510.14,271.74,268.2
141.83,3,main_extrusion_stroke,518.09,277.3,270.5
141.93,3,main_extrusion_stroke,508.39,272.21,272.8
142.03,3,main_extrusion_stroke,513.69,268.96,275.1
142.13,3,main_extrusion_stroke,511.4,277.16,277.4
142.23,3,main_extrusion_stroke,503.81,271.42,279.7
142.33,3,main_extrusion_stroke,512.72,271.57,281.9
142.43,3,main_extrusion_stroke,508.66,272.85,284.2
142.53,3,main_extrusion_stroke,500.79,276.41,286.5
142.63,3,main_extrusion_stroke,511.56,272.19,288.8
142.73,3,main_extrusion_stroke,512.96,267.63,291.1
142.83,3,main_extrusion_stroke,512.19,273.44,293.4
142.93,3,main_extrusion_stroke,506.68,269.54,295.7
143.03,3,main_extrusion_stroke,504.45,277.56,298.0
143.13,3,main_extrusion_stroke,508.59,270.65,300.3
143.23,3,main_extrusion_stroke,509.02,262.54,302.6
143.33,3,main_extrusion_stroke,505.84,271.32,304.9
143.43,3,main_extrusion_stroke,496.55,276.58,307.2
143.53,3,main_extrusion_stroke,500.14,275.0,309.5
143.63,3,main_extrusion_stroke,500.11,275.6,311.7
143.73,3,main_extrusion_stroke,490.12,265.33,314.0
143.83,3,main_extrusion_stroke,498.25,271.79,316.3
143.93,3,main_extrusion_stroke,504.48,265.78,318.6
144.03,3,main_extrusion_stroke,496.97,268.8,320.9
144.13,3,main_extrusion_stroke,499.31,263.27,323.2
144.23,3,main_extrusion_stroke,493.17,265.17,325.5
144.33,3,main_extrusion_stroke,491.16,264.77,327.8
144.43,3,main_extrusion_stroke,491.99,269.99,330.1
144.53,3,main_extrusion_stroke,486.21,269.35,332.4
144.64,3,main_extrusion_stroke,484.64,267.22,334.7
144.74,3,main_extrusion_stroke,492.57,261.23,337.0
144.84,3,main_extrusion_stroke,492.01,264.58,339.3
144.94,3,main_extrusion_stroke,481.57,262.76,341.5
145.04,3,main_extrusion_stroke,488.42,268.12,343.8
145.14,3,main_extrusion_stroke,483.22,268.91,346.1
145.24,3,main_extrusion_stroke,483.94,268.19,348.4
145.34,3,main_extrusion_stroke,483.43,261.56,350.7
145.44,3,main_extrusion_stroke,484.58,254.32,353.0
145.54,3,main_extrusion_stroke,479.95,257.43,355.3
145.64,3,main_extrusion_stroke,484.28,268.3,357.6
145.74,3,main_extrusion_stroke,478.89,261.62,359.9
145.84,3,main_extrusion_stroke,479.16,260.11,362.2
145.94,3,main_extrusion_stroke,472.34,268.19,364.5
146.04,3,main_extrusion_stroke,483.33,266.58,366.8
146.14,3,main_extrusion_stroke,475.59,261.94,369.1
146.24,3,main_extrusion_stroke,475.57,260.53,371.3
146.34,3,main_extrusion_stroke,465.3,260.8,373.6
146.44,3,main_extrusion_stroke,467.46,261.77,375.9
146.54,3,main_extrusion_stroke,474.72,266.28,378.2
146.64,3,main_extrusion_stroke,469.93,261.87,380.5
146.74,3,main_extrusion_stroke,460.14,262.63,382.8
146.84,3,main_extrusion_stroke,470.96,263.89,385.1
146.94,3,main_extrusion_stroke,463.65,255.41,387.4
147.04,3,main_extrusion_stroke,470.48,261.86,389.7
147.14,3,main_extrusion_stroke,463.5,257.89,392.0
147.24,3,main_extrusion_stroke,463.68,249.82,394.3
147.34,3,main_extrusion_stroke,466.59,250.88,396.6
147.44,3,main_extrusion_stroke,457.3,254.48,398.9
147.54,3,main_extrusion_stroke,455.94,259.61,401.1
147.64,3,main_extrusion_stroke,458.14,257.85,403.4
147.74,3,main_extrusion_stroke,461.24,257.81,405.7
147.84,3,main_extrusion_stroke,451.63,263.69,408.0
147.94,3,main_extrusion_stroke,449.29,252.13,410.3
148.04,3,main_extrusion_stroke,458.27,256.18,412.6
148.14,3,main_extrusion_stroke,451.58,257.05,414.9
148.24,3,main_extrusion_stroke,451.44,253.12,417.2
148.34,3,main_extrusion_stroke,444.59,255.5,419.5
148.44,3,main_extrusion_stroke,448.32,249.51,421.8
148.54,3,main_extrusion_stroke,450.02,259.75,424.1
148.64,3,main_extrusion_stroke,452.79,252.13,426.4
148.74,3,main_extrusion_stroke,444.99,261.34,428.7
148.84,3,main_extrusion_stroke,453.72,253.82,430.9
148.94,3,main_extrusion_stroke,443.37,257.24,433.2
149.04,3,main_extrusion_stroke,442.39,253.16,435.5
149.14,3,main_extrusion_stroke,450.29,252.94,437.8
149.24,3,main_extrusion_stroke,444.0,250.72,440.1
149.34,3,main_extrusion_stroke,439.96,252.88,442.4
149.44,3,main_extrusion_stroke,440.56,253.29,444.7
149.54,3,main_extrusion_stroke,445.61,249.13,447.0
149.64,3,main_extrusion_stroke,445.07,251.15,449.3
149.74,3,main_extrusion_stroke,434.96,249.16,451.6
149.84,3,main_extrusion_stroke,437.07,259.05,453.9
149.94,3,main_extrusion_stroke,436.61,250.39,456.2
150.04,3,main_extrusion_stroke,431.32,255.82,458.5
150.14,3,main_extrusion_stroke,434.06,249.43,460.7
150.24,3,main_extrusion_stroke,433.32,250.73,463.0
150.34,3,main_extrusion_stroke,436.87,244.91,465.3
150.44,3,main_extrusion_stroke,436.15,247.67,467.6
150.54,3,main_extrusion_stroke,429.02,249.68,469.9
